City	Edition	Sport	Discipline	Athlete	NOC	Gender	Event	Event_gender	Medal
Helsinki	1952	Football	Football	BENGTSSON, Sylve	SWE	Men	football	M	Bronze
Helsinki	1952	Football	Football	BRODD, Yngve	SWE	Men	football	M	Bronze
Helsinki	1952	Football	Football	GUSTAVSSON, Bengt	SWE	Men	football	M	Bronze
Helsinki	1952	Football	Football	HANSSON, Holger	SWE	Men	football	M	Bronze
Helsinki	1952	Football	Football	LINDH, Gösta Lennart	SWE	Men	football	M	Bronze
Helsinki	1952	Football	Football	LÖFGREN, Gösta	SWE	Men	football	M	Bronze
Helsinki	1952	Football	Football	NILSSON, Erik	SWE	Men	football	M	Bronze
Helsinki	1952	Football	Football	RYDELL, Ingvar	SWE	Men	football	M	Bronze
Helsinki	1952	Football	Football	SAMUELSSON, Lennart	SWE	Men	football	M	Bronze
Helsinki	1952	Football	Football	SANDBERG, Gösta	SWE	Men	football	M	Bronze
Helsinki	1952	Football	Football	SVENSSON, Karl	SWE	Men	football	M	Bronze
Helsinki	1952	Football	Football	BOZSIK, Jozsef	HUN	Men	football	M	Gold
Helsinki	1952	Football	Football	BUDAI, Laszlo	HUN	Men	football	M	Gold
Helsinki	1952	Football	Football	BUZANSZKY, Jenö	HUN	Men	football	M	Gold
Helsinki	1952	Football	Football	CSORDAS, Lajos	HUN	Men	football	M	Gold
Helsinki	1952	Football	Football	CZIBOR, Zoltan	HUN	Men	football	M	Gold
Helsinki	1952	Football	Football	DALNOKI, Jenö	HUN	Men	football	M	Gold
Helsinki	1952	Football	Football	GROSICS, Gyula	HUN	Men	football	M	Gold
Helsinki	1952	Football	Football	HIDEGKUTI, Nandor	HUN	Men	football	M	Gold
Helsinki	1952	Football	Football	KOCSIS, Sandor	HUN	Men	football	M	Gold
Helsinki	1952	Football	Football	KOVACS, Imre	HUN	Men	football	M	Gold
Helsinki	1952	Football	Football	LANTOS, Mihaly	HUN	Men	football	M	Gold
Helsinki	1952	Football	Football	LORANT, Gyula	HUN	Men	football	M	Gold
Helsinki	1952	Football	Football	PALOTAS, Peter	HUN	Men	football	M	Gold
Helsinki	1952	Football	Football	PUSKAS, Ferenc	HUN	Men	football	M	Gold
Helsinki	1952	Football	Football	ZAKARIAS, Jozsef	HUN	Men	football	M	Gold
Helsinki	1952	Football	Football	BEARA, Vladimir	YUG	Men	football	M	Silver
Helsinki	1952	Football	Football	BOBEK, Stjepan	YUG	Men	football	M	Silver
Helsinki	1952	Football	Football	BOSKOV, Vujadin	YUG	Men	football	M	Silver
Helsinki	1952	Football	Football	CAJKOVSKI, Zlatko	YUG	Men	football	M	Silver
Helsinki	1952	Football	Football	CRNKOVIC, Tomislav	YUG	Men	football	M	Silver
Helsinki	1952	Football	Football	HORVAT, Ivan	YUG	Men	football	M	Silver
Helsinki	1952	Football	Football	MITIC, Rajko	YUG	Men	football	M	Silver
Helsinki	1952	Football	Football	OGNJANOV, Tihomir	YUG	Men	football	M	Silver
Helsinki	1952	Football	Football	STANKOVIC, Branislav	YUG	Men	football	M	Silver
Helsinki	1952	Football	Football	VUKAS, Bernard	YUG	Men	football	M	Silver
Helsinki	1952	Football	Football	ZEBEC, Branko	YUG	Men	football	M	Silver
Helsinki	1952	Gymnastics	Artistic G.	KORONDI, Margit	HUN	Women	balance beam	W	Bronze
Helsinki	1952	Gymnastics	Artistic G.	BOCHAROVA, Nina	URS	Women	balance beam	W	Gold
Helsinki	1952	Gymnastics	Artistic G.	GOROKHOVSKAYA, Mariya	URS	Women	balance beam	W	Silver
Helsinki	1952	Gymnastics	Artistic G.	THORESSON, William	SWE	Men	floor exercises	M	Gold
Helsinki	1952	Gymnastics	Artistic G.	JOKIEL, Jerzy	POL	Men	floor exercises	M	Silver
Helsinki	1952	Gymnastics	Artistic G.	UESAKO, Tadao	JPN	Men	floor exercises	M	Silver
Helsinki	1952	Gymnastics	Artistic G.	KORONDI, Margit	HUN	Women	floor exercises	W	Bronze
Helsinki	1952	Gymnastics	Artistic G.	KELETI, Agnes	HUN	Women	floor exercises	W	Gold
Helsinki	1952	Gymnastics	Artistic G.	GOROKHOVSKAYA, Mariya	URS	Women	floor exercises	W	Silver
Helsinki	1952	Gymnastics	Artistic G.	GÜNTHARD, Jakob (Jack)	SUI	Men	horizontal bar	M	Gold
Helsinki	1952	Gymnastics	Artistic G.	SCHWARZMANN, Karl-Alfred	GER	Men	horizontal bar	M	Silver
Helsinki	1952	Gymnastics	Artistic G.	STALDER, Josef	SUI	Men	horizontal bar	M	Silver
Helsinki	1952	Gymnastics	Artistic G.	STALDER, Josef	SUI	Men	individual all-round	M	Bronze
Helsinki	1952	Gymnastics	Artistic G.	CHUKARIN, Viktor Ivanovich	URS	Men	individual all-round	M	Gold
Helsinki	1952	Gymnastics	Artistic G.	SHAGINYAN, Grant	URS	Men	individual all-round	M	Silver
Helsinki	1952	Gymnastics	Artistic G.	KORONDI, Margit	HUN	Women	individual all-round	W	Bronze
Helsinki	1952	Gymnastics	Artistic G.	GOROKHOVSKAYA, Mariya	URS	Women	individual all-round	W	Gold
Helsinki	1952	Gymnastics	Artistic G.	BOCHAROVA, Nina	URS	Women	individual all-round	W	Silver
Helsinki	1952	Gymnastics	Artistic G.	STALDER, Josef	SUI	Men	parallel bars	M	Bronze
Helsinki	1952	Gymnastics	Artistic G.	EUGSTER, Hans	SUI	Men	parallel bars	M	Gold
Helsinki	1952	Gymnastics	Artistic G.	CHUKARIN, Viktor Ivanovich	URS	Men	parallel bars	M	Silver
Helsinki	1952	Gymnastics	Artistic G.	CHUKARIN, Viktor Ivanovich	URS	Men	pommel horse	M	Gold
Helsinki	1952	Gymnastics	Artistic G.	KOROLKOV, Yevgeni	URS	Men	pommel horse	M	Silver
Helsinki	1952	Gymnastics	Artistic G.	SHAGINYAN, Grant	URS	Men	pommel horse	M	Silver
Helsinki	1952	Gymnastics	Artistic G.	EUGSTER, Hans	SUI	Men	rings	M	Bronze
Helsinki	1952	Gymnastics	Artistic G.	LEONKIN, Dmitri	URS	Men	rings	M	Bronze
Helsinki	1952	Gymnastics	Artistic G.	SHAGINYAN, Grant	URS	Men	rings	M	Gold
Helsinki	1952	Gymnastics	Artistic G.	CHUKARIN, Viktor Ivanovich	URS	Men	rings	M	Silver
Helsinki	1952	Gymnastics	Artistic G.	AALTONEN, Paavo Johannes	FIN	Men	team competition	M	Bronze
Helsinki	1952	Gymnastics	Artistic G.	LAITINEN, Kalevi Johannes	FIN	Men	team competition	M	Bronze
Helsinki	1952	Gymnastics	Artistic G.	LAPPALAINEN, Onni Armas	FIN	Men	team competition	M	Bronze
Helsinki	1952	Gymnastics	Artistic G.	LEMPINEN, Kaino Johannes	FIN	Men	team competition	M	Bronze
Helsinki	1952	Gymnastics	Artistic G.	LINDFORS, Berndt Torbjörn	FIN	Men	team competition	M	Bronze
Helsinki	1952	Gymnastics	Artistic G.	ROVE, Olavi Antero	FIN	Men	team competition	M	Bronze
Helsinki	1952	Gymnastics	Artistic G.	SAVOLAINEN, Heikki	FIN	Men	team competition	M	Bronze
Helsinki	1952	Gymnastics	Artistic G.	VISKARI, Kalevi	FIN	Men	team competition	M	Bronze
Helsinki	1952	Gymnastics	Artistic G.	BELYAKOV, Vladimir	URS	Men	team competition	M	Gold
Helsinki	1952	Gymnastics	Artistic G.	BERDIEV, Iosif	URS	Men	team competition	M	Gold
Helsinki	1952	Gymnastics	Artistic G.	CHUKARIN, Viktor Ivanovich	URS	Men	team competition	M	Gold
Helsinki	1952	Gymnastics	Artistic G.	KOROLKOV, Yevgeni	URS	Men	team competition	M	Gold
Helsinki	1952	Gymnastics	Artistic G.	LEONKIN, Dmitri	URS	Men	team competition	M	Gold
Helsinki	1952	Gymnastics	Artistic G.	MURATOV, Valentin	URS	Men	team competition	M	Gold
Helsinki	1952	Gymnastics	Artistic G.	PERELMAN, Mikhail	URS	Men	team competition	M	Gold
Helsinki	1952	Gymnastics	Artistic G.	SHAGINYAN, Grant	URS	Men	team competition	M	Gold
Helsinki	1952	Gymnastics	Artistic G.	EUGSTER, Hans	SUI	Men	team competition	M	Silver
Helsinki	1952	Gymnastics	Artistic G.	FIVIAN, Ernst	SUI	Men	team competition	M	Silver
Helsinki	1952	Gymnastics	Artistic G.	GEBENDINGER, Ernst	SUI	Men	team competition	M	Silver
Helsinki	1952	Gymnastics	Artistic G.	GÜNTHARD, Jakob (Jack)	SUI	Men	team competition	M	Silver
Helsinki	1952	Gymnastics	Artistic G.	SCHWARZENTRUBER, Johannes (Hans)	SUI	Men	team competition	M	Silver
Helsinki	1952	Gymnastics	Artistic G.	STALDER, Josef	SUI	Men	team competition	M	Silver
Helsinki	1952	Gymnastics	Artistic G.	THALMANN, Melchior	SUI	Men	team competition	M	Silver
Helsinki	1952	Gymnastics	Artistic G.	TSCHABOLD, Jean Louis	SUI	Men	team competition	M	Silver
Helsinki	1952	Gymnastics	Artistic G.	BOBKOVA-MAREJKOVA, Hana	TCH	Women	team competition	W	Bronze
Helsinki	1952	Gymnastics	Artistic G.	CHADIMOVA, Alena	TCH	Women	team competition	W	Bronze
Helsinki	1952	Gymnastics	Artistic G.	RABASOVA, Jana	TCH	Women	team competition	W	Bronze
Helsinki	1952	Gymnastics	Artistic G.	REICHOVA, Alena	TCH	Women	team competition	W	Bronze
Helsinki	1952	Gymnastics	Artistic G.	SINOVA-MATOUSKOVA, Matylda	TCH	Women	team competition	W	Bronze
Helsinki	1952	Gymnastics	Artistic G.	SRNCOVA, Bozena	TCH	Women	team competition	W	Bronze
Helsinki	1952	Gymnastics	Artistic G.	VANCUROVA-DRAZDIKOVA, Vera	TCH	Women	team competition	W	Bronze
Helsinki	1952	Gymnastics	Artistic G.	VECHTOVA-BOSAKOVA, Eva	TCH	Women	team competition	W	Bronze
Helsinki	1952	Gymnastics	Artistic G.	BOCHAROVA, Nina	URS	Women	team competition	W	Gold
Helsinki	1952	Gymnastics	Artistic G.	DANILOVA, Pelageya	URS	Women	team competition	W	Gold
Helsinki	1952	Gymnastics	Artistic G.	DZUGELI, Medeya	URS	Women	team competition	W	Gold
Helsinki	1952	Gymnastics	Artistic G.	GOROKHOVSKAYA, Mariya	URS	Women	team competition	W	Gold
Helsinki	1952	Gymnastics	Artistic G.	KALINCHUK, Ekaterina	URS	Women	team competition	W	Gold
Helsinki	1952	Gymnastics	Artistic G.	MINAICHEVA, Galina	URS	Women	team competition	W	Gold
Helsinki	1952	Gymnastics	Artistic G.	SHAMRAI, Galina	URS	Women	team competition	W	Gold
Helsinki	1952	Gymnastics	Artistic G.	URBANOVICH, Galina	URS	Women	team competition	W	Gold
Helsinki	1952	Gymnastics	Artistic G.	BODO-MOLNAR, Andrea	HUN	Women	team competition	W	Silver
Helsinki	1952	Gymnastics	Artistic G.	DARUHAZI, Laszlone	HUN	Women	team competition	W	Silver
Helsinki	1952	Gymnastics	Artistic G.	GULYAS, Karolyne	HUN	Women	team competition	W	Silver
Helsinki	1952	Gymnastics	Artistic G.	KELETI, Agnes	HUN	Women	team competition	W	Silver
Helsinki	1952	Gymnastics	Artistic G.	KORONDI, Margit	HUN	Women	team competition	W	Silver
Helsinki	1952	Gymnastics	Artistic G.	PERENYI, Karolyne	HUN	Women	team competition	W	Silver
Helsinki	1952	Gymnastics	Artistic G.	TASS LEMHENYI, Olga	HUN	Women	team competition	W	Silver
Helsinki	1952	Gymnastics	Artistic G.	ZALAI, Laszlone	HUN	Women	team competition	W	Silver
Helsinki	1952	Gymnastics	Artistic G.	BODO-MOLNAR, Andrea	HUN	Women	team, portable apparatus	W	Bronze
Helsinki	1952	Gymnastics	Artistic G.	DARUHAZI, Laszlone	HUN	Women	team, portable apparatus	W	Bronze
Helsinki	1952	Gymnastics	Artistic G.	GULYAS, Karolyne	HUN	Women	team, portable apparatus	W	Bronze
Helsinki	1952	Gymnastics	Artistic G.	KELETI, Agnes	HUN	Women	team, portable apparatus	W	Bronze
Helsinki	1952	Gymnastics	Artistic G.	KORONDI, Margit	HUN	Women	team, portable apparatus	W	Bronze
Helsinki	1952	Gymnastics	Artistic G.	PERENYI, Karolyne	HUN	Women	team, portable apparatus	W	Bronze
Helsinki	1952	Gymnastics	Artistic G.	TASS LEMHENYI, Olga	HUN	Women	team, portable apparatus	W	Bronze
Helsinki	1952	Gymnastics	Artistic G.	ZALAI, Laszlone	HUN	Women	team, portable apparatus	W	Bronze
Helsinki	1952	Gymnastics	Artistic G.	BERGGREN, Evy	SWE	Women	team, portable apparatus	W	Gold
Helsinki	1952	Gymnastics	Artistic G.	BLOMBERG, Vanja	SWE	Women	team, portable apparatus	W	Gold
Helsinki	1952	Gymnastics	Artistic G.	COLLING-PETTERSSON, Ann-Sofi	SWE	Women	team, portable apparatus	W	Gold
Helsinki	1952	Gymnastics	Artistic G.	LINDBERG, Karin	SWE	Women	team, portable apparatus	W	Gold
Helsinki	1952	Gymnastics	Artistic G.	NORDIN, Hjördis	SWE	Women	team, portable apparatus	W	Gold
Helsinki	1952	Gymnastics	Artistic G.	PETTERSSON, Göta	SWE	Women	team, portable apparatus	W	Gold
Helsinki	1952	Gymnastics	Artistic G.	RÖRING, Gun	SWE	Women	team, portable apparatus	W	Gold
Helsinki	1952	Gymnastics	Artistic G.	SANDAHL, Ingrid	SWE	Women	team, portable apparatus	W	Gold
Helsinki	1952	Gymnastics	Artistic G.	BOCHAROVA, Nina	URS	Women	team, portable apparatus	W	Silver
Helsinki	1952	Gymnastics	Artistic G.	DANILOVA, Pelageya	URS	Women	team, portable apparatus	W	Silver
Helsinki	1952	Gymnastics	Artistic G.	DZUGELI, Medeya	URS	Women	team, portable apparatus	W	Silver
Helsinki	1952	Gymnastics	Artistic G.	GOROKHOVSKAYA, Mariya	URS	Women	team, portable apparatus	W	Silver
Helsinki	1952	Gymnastics	Artistic G.	KALINCHUK, Ekaterina	URS	Women	team, portable apparatus	W	Silver
Helsinki	1952	Gymnastics	Artistic G.	MINAICHEVA, Galina	URS	Women	team, portable apparatus	W	Silver
Helsinki	1952	Gymnastics	Artistic G.	SHAMRAI, Galina	URS	Women	team, portable apparatus	W	Silver
Helsinki	1952	Gymnastics	Artistic G.	URBANOVICH, Galina	URS	Women	team, portable apparatus	W	Silver
Helsinki	1952	Gymnastics	Artistic G.	KELETI, Agnes	HUN	Women	uneven bars	W	Bronze
Helsinki	1952	Gymnastics	Artistic G.	KORONDI, Margit	HUN	Women	uneven bars	W	Gold
Helsinki	1952	Gymnastics	Artistic G.	GOROKHOVSKAYA, Mariya	URS	Women	uneven bars	W	Silver
Helsinki	1952	Gymnastics	Artistic G.	ONO, Takashi	JPN	Men	vault	M	Bronze
Helsinki	1952	Gymnastics	Artistic G.	UESAKO, Tadao	JPN	Men	vault	M	Bronze
Helsinki	1952	Gymnastics	Artistic G.	CHUKARIN, Viktor Ivanovich	URS	Men	vault	M	Gold
Helsinki	1952	Gymnastics	Artistic G.	TAKEMOTO, Masao	JPN	Men	vault	M	Silver
Helsinki	1952	Gymnastics	Artistic G.	MINAICHEVA, Galina	URS	Women	vault	W	Bronze
Helsinki	1952	Gymnastics	Artistic G.	KALINCHUK, Ekaterina	URS	Women	vault	W	Gold
Helsinki	1952	Gymnastics	Artistic G.	GOROKHOVSKAYA, Mariya	URS	Women	vault	W	Silver
Helsinki	1952	Hockey	Hockey	CARNILL, Denys John	GBR	Men	hockey	M	Bronze
Helsinki	1952	Hockey	Hockey	COCKETT, John Ashley	GBR	Men	hockey	M	Bronze
Helsinki	1952	Hockey	Hockey	CONROY, John Valentine	GBR	Men	hockey	M	Bronze
Helsinki	1952	Hockey	Hockey	DADDS, Graham Bassett	GBR	Men	hockey	M	Bronze
